-0.171204,-0.376258,0.028115,0.170337,-0.885074,0.000645,-0.687031,-0.000503,7.492951,-1.664215,4.717642,1.111094,0.000000
-0.170684,-0.373034,0.028030,0.169817,-0.890016,0.000644,-0.682088,-0.000503,7.546132,-1.583007,4.779251,1.183874,0.000000
-0.170162,-0.369782,0.027946,0.169295,-0.894965,0.000643,-0.677137,-0.000503,7.599805,-1.501159,4.841397,1.257249,0.000000
-0.169636,-0.366504,0.027860,0.168769,-0.899921,0.000641,-0.672179,-0.000503,7.653969,-1.418675,4.904077,1.331216,0.000000
-0.169108,-0.363199,0.027775,0.168241,-0.904885,0.000640,-0.667213,-0.000503,7.708623,-1.335560,4.967290,1.405773,0.000000
-0.168578,-0.359868,0.027689,0.167711,-0.909856,0.000638,-0.662241,-0.000503,7.763765,-1.251818,5.031033,1.480914,0.000000
-0.168045,-0.356510,0.027602,0.167178,-0.914834,0.000636,-0.657261,-0.000503,7.819393,-1.167454,5.095303,1.556636,0.000000
-0.167509,-0.353126,0.027515,0.166642,-0.919818,0.000634,-0.652276,-0.000503,7.875505,-1.082475,5.160096,1.632934,0.000000
-0.166971,-0.349716,0.027428,0.166105,-0.924808,0.000633,-0.647284,-0.000503,7.932099,-0.996887,5.225409,1.709803,0.000000
-0.166431,-0.346281,0.027340,0.165564,-0.929803,0.000631,-0.642287,-0.000503,7.989171,-0.910697,5.291238,1.787237,0.000000
-0.165889,-0.342820,0.027252,0.165022,-0.934803,0.000629,-0.637285,-0.000503,8.046719,-0.823911,5.357578,1.865230,0.000000
-0.165344,-0.339334,0.027164,0.164478,-0.939809,0.000628,-0.632278,-0.000503,8.104739,-0.736536,5.424425,1.943777,0.000000
-0.164797,-0.335822,0.027075,0.163931,-0.944819,0.000626,-0.627266,-0.000503,8.163227,-0.648581,5.491775,2.022870,0.000000
-0.164249,-0.332287,0.026986,0.163382,-0.949833,0.000624,-0.622251,-0.000503,8.222180,-0.560053,5.559622,2.102504,0.000000
-0.163698,-0.328726,0.026896,0.162832,-0.954850,0.000623,-0.617231,-0.000503,8.281593,-0.470960,5.627961,2.182672,0.000000
-0.163146,-0.325142,0.026807,0.162279,-0.959871,0.000621,-0.612208,-0.000503,8.341464,-0.381311,5.696787,2.263366,0.000000
-0.162591,-0.321534,0.026717,0.161725,-0.964895,0.000620,-0.607183,-0.000503,8.401787,-0.291113,5.766094,2.344580,0.000000
-0.162036,-0.317903,0.026626,0.161169,-0.969922,0.000618,-0.602155,-0.000503,8.462559,-0.200376,5.835877,2.426305,0.000000
-0.161478,-0.314248,0.026536,0.160612,-0.974951,0.000616,-0.597124,-0.000503,8.523774,-0.109109,5.906129,2.508535,0.000000
-0.160919,-0.310571,0.026445,0.160053,-0.979982,0.000615,-0.592092,-0.000502,8.585428,-0.017320,5.976846,2.591262,0.000000
-0.160359,-0.306871,0.026353,0.159493,-0.985014,0.000613,-0.587058,-0.000502,8.647516,0.074982,6.048020,2.674478,0.000000
-0.159797,-0.303149,0.026262,0.158931,-0.990047,0.000612,-0.582023,-0.000502,8.710033,0.167787,6.119646,2.758175,0.000000
-0.159233,-0.299405,0.026170,0.158368,-0.995081,0.000610,-0.576987,-0.000502,8.772975,0.261086,6.191716,2.842344,0.000000
-0.158669,-0.295640,0.026079,0.157803,-1.000116,0.000609,-0.571951,-0.000502,8.836335,0.354869,6.264226,2.926979,0.000000
-0.158104,-0.291854,0.025987,0.157238,-1.005151,0.000607,-0.566915,-0.000502,8.900110,0.449126,6.337167,3.012069,0.000000
-0.157537,-0.288047,0.025894,0.156671,-1.010185,0.000606,-0.561879,-0.000502,8.964292,0.543849,6.410534,3.097608,0.000000
-0.156970,-0.284220,0.025802,0.156104,-1.015218,0.000604,-0.556844,-0.000502,9.028877,0.639026,6.484319,3.183585,0.000000
-0.156401,-0.280373,0.025709,0.155536,-1.020251,0.000603,-0.551810,-0.000502,9.093860,0.734649,6.558515,3.269993,0.000000
-0.155832,-0.276507,0.025617,0.154966,-1.025282,0.000602,-0.546778,-0.000502,9.159233,0.830706,6.633116,3.356823,0.000000
-0.155262,-0.272621,0.025524,0.154397,-1.030311,0.000600,-0.541747,-0.000502,9.224992,0.927188,6.708114,3.444066,0.000000
-0.154691,-0.268716,0.025431,0.153826,-1.035339,0.000599,-0.536718,-0.000502,9.291131,1.024085,6.783503,3.531713,0.000000
-0.154120,-0.264793,0.025338,0.153255,-1.040364,0.000598,-0.531692,-0.000502,9.357643,1.121385,6.859274,3.619755,0.000000
-0.153549,-0.260853,0.025244,0.152683,-1.045386,0.000596,-0.526669,-0.000502,9.424522,1.219080,6.935420,3.708182,0.000000
-0.152976,-0.256894,0.025151,0.152111,-1.050405,0.000595,-0.521648,-0.000502,9.491763,1.317157,7.011933,3.796986,0.000000
-0.152404,-0.252919,0.025058,0.151539,-1.055420,0.000594,-0.516631,-0.000502,9.559358,1.415606,7.088807,3.886157,0.000000
-0.151831,-0.248926,0.024964,0.150966,-1.060432,0.000592,-0.511618,-0.000502,9.627301,1.514418,7.166033,3.975686,0.000000
-0.151259,-0.244917,0.024871,0.150394,-1.065439,0.000591,-0.506610,-0.000502,9.695586,1.613580,7.243604,4.065562,0.000000
-0.150686,-0.240893,0.024777,0.149821,-1.070442,0.000590,-0.501605,-0.000502,9.764206,1.713083,7.321511,4.155778,0.000000
-0.150113,-0.236853,0.024684,0.149248,-1.075440,0.000589,-0.496606,-0.000502,9.833155,1.812914,7.399747,4.246322,0.000000
-0.149540,-0.232798,0.024590,0.148675,-1.080433,0.000587,-0.491612,-0.000502,9.902424,1.913064,7.478303,4.337186,0.000000
-0.148967,-0.228728,0.024497,0.148102,-1.085421,0.000586,-0.486623,-0.000502,9.972009,2.013522,7.557172,4.428359,0.000000
-0.148395,-0.224644,0.024404,0.147530,-1.090403,0.000585,-0.481640,-0.000502,10.041901,2.114275,7.636345,4.519831,0.000000
